-0.471436;0.230957;1.20093
-0.455811;0.227295;1.18042
-0.446533;0.22168;1.20093
-0.445557;0.222656;1.21631
-0.44165;0.192627;1.22925
-0.43335;0.181641;1.2312
-0.42334;0.194336;1.22559
-0.410156;0.232422;1.23389
-0.415527;0.221924;1.24536
-0.40918;0.208008;1.2312
-0.41748;0.218018;1.23242
-0.429932;0.218262;1.23706
-0.422119;0.209229;1.2439
-0.40625;0.211182;1.24561
-0.42041;0.20874;1.26367
-0.407715;0.22168;1.26001
-0.399658;0.221436;1.24707
-0.394775;0.215576;1.23755
-0.393311;0.196289;1.23047
-0.397705;0.210449;1.22168
-0.405273;0.230225;1.20483
-0.380615;0.206543;1.2395
-0.366699;0.20752;1.2749
-0.355957;0.219482;1.2627
-0.340088;0.227295;1.26001
-0.309814;0.218506;1.25439
-0.333984;0.218262;1.26733
-0.321777;0.228271;1.28394
-0.313965;0.208496;1.26685
-0.294678;0.203613;1.26855
-0.311035;0.243896;1.26294
-0.296387;0.210205;1.25317
-0.287598;0.206543;1.27124
-0.262451;0.17749;1.28271
-0.27002;0.202393;1.27856
-0.2771;0.227295;1.30762
-0.273438;0.232178;1.28198
-0.269287;0.237061;1.28662
-0.310547;0.229492;1.28149
-0.275391;0.225342;1.28735
-0.250488;0.206055;1.27539
-0.25293;0.203613;1.30762
-0.256592;0.203857;1.29712
-0.249268;0.202881;1.29468
-0.237549;0.211914;1.29468
-0.230225;0.212891;1.25293
-0.253174;0.231201;1.29224
-0.255615;0.219482;1.28662
-0.240723;0.20874;1.27246
-0.217041;0.195801;1.29297
-0.21582;0.190674;1.29199
-0.219238;0.201904;1.31714
-0.232178;0.191162;1.30762
-0.249512;0.192139;1.3064
-0.236816;0.209961;1.29834
-0.203613;0.188477;1.29321
-0.233154;0.193359;1.29736
-0.213623;0.183838;1.29297
-0.215088;0.196777;1.30054
-0.22583;0.21582;1.3125
-0.218506;0.233887;1.31055
-0.21582;0.246826;1.30786
-0.208984;0.220947;1.31934
-0.196289;0.214111;1.31519
-0.202637;0.190186;1.31421
-0.184082;0.185791;1.32422
-0.185303;0.178955;1.29834
-0.172119;0.194092;1.30664
-0.171631;0.211426;1.30542
-0.177734;0.230957;1.32031
-0.185059;0.220947;1.30566
-0.178467;0.221436;1.30591
-0.164307;0.208252;1.30103
-0.143311;0.19458;1.31104
-0.144043;0.185059;1.32544
-0.135742;0.178223;1.30273
-0.138428;0.220947;1.30664
-0.145264;0.231934;1.31982
-0.147217;0.224121;1.33984
-0.14624;0.226074;1.31934
-0.132812;0.216553;1.30786
-0.134033;0.197998;1.31104
-0.132568;0.192139;1.31421
-0.13208;0.192627;1.32031
-0.116699;0.204346;1.32104
-0.121582;0.217041;1.31567
-0.117432;0.215576;1.31763
-0.124756;0.211914;1.30469
-0.11499;0.219971;1.3064
-0.113525;0.221191;1.31885
-0.10376;0.223145;1.30151
-0.0983887;0.223633;1.31592
-0.0878906;0.231689;1.32031
-0.092041;0.23877;1.31543
-0.0859375;0.243896;1.31836
-0.0805664;0.246338;1.31177
-0.0922852;0.248779;1.31177
-0.0932617;0.254883;1.33032
-0.0644531;0.278809;1.32642
-0.0734863;0.263184;1.30688
-0.0822754;0.250732;1.30591
-0.081543;0.246338;1.29639
-0.0820312;0.265381;1.29248
-0.0690918;0.275879;1.31763
-0.060791;0.280273;1.29126
-0.0549316;0.278809;1.30298
-0.0666504;0.282471;1.2981
-0.0788574;0.290039;1.29883
-0.0888672;0.270264;1.30347
-0.0739746;0.261475;1.29419
-0.0634766;0.269531;1.30884
-0.0603027;0.271973;1.29517
-0.0534668;0.263428;1.29932
-0.0625;0.259766;1.29468
-0.0500488;0.261475;1.28735
-0.0917969;0.293701;1.30054
-0.0749512;0.301758;1.30249
-0.0634766;0.308838;1.31152
-0.0534668;0.315918;1.29443
-0.0480957;0.325195;1.29956
-0.0490723;0.326172;1.30713
-0.0615234;0.298828;1.29077
-0.0693359;0.281494;1.27783
-0.0656738;0.298828;1.27954
-0.067627;0.30542;1.29346
-0.0629883;0.313721;1.29297
-0.0495605;0.318848;1.30835
-0.0480957;0.318115;1.26465
-0.0617676;0.345459;1.27563
-0.0656738;0.327148;1.27637
-0.0544434;0.317871;1.25708
-0.065918;0.335205;1.29492
-0.0639648;0.340088;1.28955
-0.0664062;0.333496;1.2959
-0.0627441;0.337402;1.28931
-0.0563965;0.339355;1.27856
-0.0617676;0.337891;1.28931
-0.045166;0.324951;1.30835
-0.0495605;0.302246;1.31836
-0.0788574;0.311035;1.30151
-0.0847168;0.318115;1.28833
-0.0810547;0.325195;1.25977
-0.10498;0.329346;1.25562
-0.0480957;0.244385;1.11548
-0.134766;0.45166;1.33081
-0.0996094;0.414551;1.29785
-0.074707;0.364502;1.24658
-0.0766602;0.348145;1.29199
-0.101074;0.393555;1.35425
-0.103027;0.359131;1.26514
-0.108154;0.337158;1.26416
-0.126709;0.367188;1.26758
-0.125;0.404541;1.2605
-0.0871582;0.344727;1.28418
-0.100098;0.357666;1.26831
-0.101318;0.330078;1.26953
-0.0961914;0.331055;1.24976
-0.10083;0.355225;1.26465
-0.112793;0.358154;1.29395
-0.103271;0.354492;1.28296
-0.106445;0.391357;1.25537
-0.0881348;0.36792;1.26587
-0.0952148;0.361084;1.25635
-0.0942383;0.380615;1.27197
-0.0932617;0.351318;1.27637
-0.0942383;0.330322;1.26294
-0.0986328;0.363037;1.24146
-0.0812988;0.368896;1.2478
-0.101074;0.379883;1.26514
-0.0961914;0.386475;1.26245
-0.100586;0.400391;1.27515
-0.0981445;0.403564;1.24829
-0.0944824;0.398193;1.27319
-0.0925293;0.394287;1.27075
-0.103516;0.39624;1.26733
-0.120117;0.403809;1.27271
-0.108154;0.375;1.24561
-0.101074;0.383545;1.26099
-0.105957;0.38916;1.2561
-0.0913086;0.371338;1.24756
-0.0825195;0.384766;1.25732
-0.0905762;0.391602;1.25024
-0.100342;0.408936;1.25464
-0.104248;0.412598;1.27783
-0.124268;0.434326;1.28003
-0.104248;0.409424;1.25562
-0.0913086;0.404785;1.25342
-0.0866699;0.410645;1.25342
-0.0830078;0.394043;1.24927
-0.0793457;0.403076;1.25928
-0.0864258;0.398682;1.23633
-0.0986328;0.412354;1.26099
-0.0952148;0.463379;1.25366
-0.088623;0.452881;1.25269
-0.0852051;0.430176;1.25195
-0.0769043;0.414795;1.25171
-0.079834;0.392578;1.23535
-0.081543;0.391357;1.24194
-0.0852051;0.402832;1.25293
-0.0888672;0.415527;1.2439
-0.0830078;0.429932;1.24194
-0.072998;0.449219;1.26074
-0.0690918;0.449219;1.24805
-0.079834;0.439697;1.22607
-0.090332;0.437012;1.2229
-0.0910645;0.4104;1.24268
-0.0839844;0.418701;1.24609
-0.0766602;0.416748;1.26514
-0.0708008;0.428711;1.24072
-0.0778809;0.442383;1.25244
-0.0864258;0.440918;1.25488
-0.0812988;0.443359;1.23633
-0.0905762;0.445801;1.23145
-0.0856934;0.438477;1.23926
-0.0839844;0.422363;1.24121
-0.0910645;0.429443;1.23389
-0.0905762;0.427979;1.24463
-0.0874023;0.45166;1.24658
-0.0925293;0.463623;1.24048
-0.0898438;0.455078;1.23682
-0.097168;0.456055;1.22876
-0.0859375;0.451172;1.22876
-0.0839844;0.435303;1.2251
-0.0849609;0.424072;1.22754
-0.0991211;0.452148;1.24878
-0.0983887;0.424805;1.24976
-0.10376;0.443359;1.23779
-0.10376;0.453125;1.22974
-0.0925293;0.443359;1.23218
-0.0947266;0.449951;1.23535
-0.0891113;0.454346;1.22974
-0.0915527;0.454102;1.23169
-0.0905762;0.457764;1.20801
-0.0849609;0.463623;1.22876
-0.0898438;0.462402;1.23315
-0.0932617;0.444824;1.23071
-0.09375;0.453613;1.23535
-0.0888672;0.451904;1.2207
-0.0964355;0.467529;1.23291
-0.0827637;0.472168;1.22705
-0.0864258;0.472168;1.22144
-0.0842285;0.465332;1.22021
-0.0861816;0.459717;1.22778
-0.0927734;0.440918;1.22852
-0.0817871;0.456787;1.23071
-0.0944824;0.46582;1.23486
-0.0817871;0.456299;1.22925
-0.0769043;0.448975;1.21216
-0.0742188;0.46167;1.22217
-0.0817871;0.467773;1.21924
-0.0795898;0.474365;1.21484
-0.0856934;0.479492;1.21533
-0.0800781;0.47168;1.21655
-0.0739746;0.471436;1.23389
-0.0708008;0.488525;1.21948
-0.0634766;0.497803;1.20361
-0.0756836;0.478271;1.2002
-0.0822754;0.488281;1.17358
-0.0856934;0.503418;1.17969
-0.0932617;0.505859;1.15381
-0.0786133;0.514404;1.19678
-0.0773926;0.498779;1.21704
-0.0683594;0.492676;1.22168
-0.0756836;0.491699;1.23169
-0.0720215;0.501953;1.21924
-0.078125;0.516846;1.21094
-0.0930176;0.502441;1.19092
-0.0817871;0.516357;1.18237
-0.0803223;0.501221;1.18848
-0.064209;0.521484;1.20972
-0.0693359;0.516602;1.19751
-0.064209;0.501709;1.18701
-0.0629883;0.523926;1.18335
-0.0649414;0.516846;1.18701
-0.0671387;0.524658;1.17822
-0.0710449;0.518555;1.19385
-0.0776367;0.535645;1.19043
-0.0727539;0.545898;1.20972
-0.0651855;0.521484;1.18994
-0.0610352;0.528809;1.18506
-0.0598145;0.541992;1.18481
-0.0634766;0.545166;1.18237
-0.0561523;0.544922;1.19482
-0.0541992;0.550293;1.17725
-0.0605469;0.563232;1.18433
-0.0563965;0.568359;1.20264
-0.0476074;0.561035;1.18042
-0.060791;0.563965;1.15991
-0.0671387;0.552002;1.16943
-0.0634766;0.55127;1.16113
-0.0664062;0.546143;1.18555
-0.0588379;0.534668;1.16968
-0.0664062;0.538086;1.19189
-0.0620117;0.549316;1.18701
-0.0595703;0.540039;1.18359
-0.0563965;0.551025;1.18164
-0.0695801;0.554443;1.15723
-0.0617676;0.538818;1.15625
-0.0610352;0.538086;1.15625
-0.0554199;0.532959;1.18628
-0.0554199;0.550781;1.19434
-0.0576172;0.545654;1.17627
-0.065918;0.547852;1.18115
-0.0712891;0.561768;1.17896
-0.076416;0.545654;1.16675
-0.0666504;0.537354;1.16821
-0.0769043;0.555176;1.16846
-0.0595703;0.555176;1.16406
-0.059082;0.569092;1.2019
-0.0515137;0.591797;1.17578
-0.0722656;0.569824;1.15991
-0.059082;0.547852;1.15601
-0.0644531;0.568359;1.16919
-0.0683594;0.566895;1.16406
-0.0512695;0.560547;1.18726
-0.0371094;0.576904;1.17847
-0.043457;0.599121;1.18188
-0.0559082;0.584961;1.15039
-0.0563965;0.588379;1.16821
-0.0510254;0.580322;1.13208
-0.0473633;0.561279;1.13159
-0.0488281;0.571045;1.17041
-0.0473633;0.583496;1.14233
-0.043457;0.5896;1.14819
-0.0463867;0.600342;1.1377
-0.0561523;0.606934;1.14062
-0.0578613;0.602295;1.13452
-0.0651855;0.598145;1.14868
-0.059082;0.579834;1.14941
-0.0527344;0.583496;1.12646
-0.0393066;0.610352;1.10327
-0.020752;0.584961;1.14673
-0.0715332;0.611084;1.14136
-0.0561523;0.63501;1.11646
-0.076416;0.6604;1.10571
-0.0749512;0.629883;1.10791
-0.0439453;0.602783;1.11084
-0.072998;0.645996;1.09155
-0.0639648;0.642578;1.10742
-0.0637207;0.651611;1.08984
-0.079834;0.653564;1.09106
-0.0776367;0.655273;1.125
-0.0668945;0.637451;1.13403
-0.0649414;0.640625;1.13477
-0.0593262;0.647461;1.10962
-0.0620117;0.643311;1.09106
-0.072998;0.645508;1.06958
-0.0727539;0.658447;1.04761
-0.0627441;0.673584;1.07764
-0.0693359;0.674561;1.0835
-0.0666504;0.68335;1.09717
-0.0617676;0.686768;1.09424
-0.0866699;0.665039;1.09668
-0.0683594;0.670654;1.07593
-0.0756836;0.700684;1.06274
-0.0776367;0.708984;1.0437
-0.0852051;0.716553;1.05249
-0.076416;0.708008;1.05371
-0.0754395;0.682373;1.05127
-0.088623;0.670166;1.03149
-0.0834961;0.685547;1.04883
-0.0913086;0.673096;1.05542
-0.0922852;0.697754;1.03418
-0.098877;0.719482;1.03662
-0.0913086;0.729004;1.05859
-0.0673828;0.746826;1.03027
-0.065918;0.732666;1.02124
-0.0810547;0.70166;1.01562
-0.0986328;0.706543;1.03198
-0.109863;0.705811;1.03687
-0.123047;0.698975;1.02393
-0.100342;0.712158;1.01685
-0.0827637;0.736816;1.0354
-0.0969238;0.749512;1.01831
-0.107422;0.75;1.03442
-0.106445;0.737061;1.052
-0.11499;0.728271;1.05371
-0.122803;0.717041;1.0271
-0.100586;0.730957;0.990234
-0.135498;0.743896;0.977783
-0.13501;0.704834;0.986572
-0.105225;0.723633;1.0083
-0.10083;0.714355;1.03833
-0.101074;0.731201;1.05298
-0.102783;0.745605;1.03711
-0.114746;0.755371;1.01831
-0.126709;0.753662;0.944092
-0.129395;0.773926;0.965088
-0.130859;0.749023;0.981934
-0.106445;0.733887;1.05688
-0.097168;0.73291;1.05078
-0.0817871;0.723633;1.03906
-0.107666;0.752686;0.989746
-0.131348;0.795654;0.980469
-0.161621;0.811035;0.951172
-0.157471;0.790039;0.946045
-0.125732;0.742676;0.975098
-0.0876465;0.675293;0.981934
-0.0690918;0.67627;1.03198
-0.108643;0.73999;1.00073
-0.137451;0.804443;0.982178
-0.14209;0.82251;0.960938
-0.1604;0.767578;0.957275
-0.164307;0.790283;0.965088
-0.150391;0.753418;0.956299
-0.112305;0.718994;1.00342
-0.138672;0.740234;0.977051
-0.111084;0.778809;0.991455
-0.141846;0.859131;0.992188
-0.109375;0.942139;1.01196
-0.201416;0.728271;0.894531
-0.169922;0.827637;0.805176
-0.11792;1.00757;0.882568
-0.144287;0.676758;0.879395
-0.119629;0.631104;0.956543
-0.11499;0.63916;0.977051
-0.143066;0.72583;0.966064
-0.161621;0.767578;0.916748
-0.169922;0.816162;0.804443
-0.184326;0.833496;0.736084
-0.188477;0.887451;0.737793
-0.173096;0.858398;0.85791
-0.112793;0.816162;0.93335
-0.104248;0.795654;0.949463
-0.121338;0.837891;0.919434
-0.160889;0.961426;0.8479
-0.176514;0.98291;0.77002
-0.171387;0.864258;0.733154
-0.166504;0.779053;0.809326
-0.124023;0.778809;0.908936
-0.0876465;0.797363;0.977539
-0.0761719;0.855713;0.995361
-0.0705566;0.876221;0.961182
-0.11084;0.921875;0.919922
-0.130859;0.898926;0.83374
-0.151123;0.833496;0.787842
-0.151611;0.798828;0.785645
-0.136475;0.809814;0.859619
-0.116211;0.82666;0.916992
-0.115723;0.862061;0.940674
-0.118896;0.884033;0.908691
-0.166992;0.86792;0.82959
-0.182373;0.866699;0.763672
-0.197754;0.903076;0.716553
-0.159912;0.864502;0.732422
-0.15918;0.861572;0.793213
-0.14209;0.813965;0.8479
-0.141357;0.841309;0.888672
-0.138916;0.88501;0.886475
-0.126953;0.84375;0.814697
-0.144531;0.866455;0.746582
-0.150391;0.891602;0.703857
-0.151123;0.906494;0.756836
-0.126953;0.89209;0.814697
-0.125488;0.857422;0.846191
-0.131348;0.9021;0.859131
-0.144775;0.908936;0.781982
-0.155518;0.886475;0.723633
-0.163574;0.873535;0.710205
-0.139893;0.890137;0.75293
-0.139648;0.853516;0.784668
-0.132812;0.818115;0.787598
-0.145508;0.878906;0.837646
-0.11084;0.930664;0.846191
-0.141357;0.950195;0.764404
-0.202881;0.973633;0.560059
-0.157715;0.942871;0.740723
-0.139893;0.880127;0.799316
-0.116455;0.815674;0.787109
-0.10083;0.800537;0.81543
-0.114746;0.862061;0.789551
-0.132324;0.93042;0.717773
-0.131836;0.950684;0.729736
-0.139648;0.95874;0.76001
-0.152832;0.92627;0.7771
-0.139648;0.852539;0.704834
-0.127686;0.859619;0.716553
-0.116699;0.836426;0.740723
-0.122314;0.963135;0.804199
-0.113525;0.988037;0.828369
-0.121582;0.976562;0.738037
-0.171875;1.07202;0.729492
-0.130371;0.88623;0.76001
-0.122314;0.887939;0.678955
-0.102051;0.907959;0.669434
-0.110107;0.939697;0.66748
-0.121338;0.918701;0.710693
-0.13623;0.906738;0.731689
-0.144043;0.922852;0.737061
-0.161621;0.956787;0.756104
-0.172363;0.968262;0.707031
-0.157959;0.948242;0.685791
-0.139648;0.95459;0.624512
-0.136475;0.966064;0.76123
-0.117432;0.860107;0.736084
-0.092041;0.85376;0.641113
-0.11792;0.905518;0.68335
-0.12207;0.910156;0.682617
-0.118896;0.92334;0.675781
-0.12793;0.95459;0.655273
-0.156738;0.969238;0.629639
-0.102783;0.927246;0.704834
-0.115234;0.913818;0.779053
-0.0979004;0.9021;0.676514
-0.112549;0.951904;0.579102
-0.111084;0.975342;0.638184
-0.154297;0.965088;0.605713
-0.126709;0.947754;0.636719
-0.151367;0.935547;0.633789
-0.135742;0.953613;0.600342
-0.138184;0.983398;0.64624
-0.130859;0.957031;0.623779
-0.120117;0.962158;0.638916
-0.125244;0.933594;0.62793
-0.116943;0.88208;0.647461
-0.0952148;0.908936;0.620117
-0.116943;0.959717;0.621338
-0.13916;0.970215;0.61792
-0.131836;0.967773;0.587891
-0.138184;1.01074;0.589844
-0.162109;1.06128;0.598877
-0.137939;0.99292;0.598877
-0.103027;0.947021;0.589111
-0.0891113;0.93457;0.567139
-0.0898438;0.916504;0.552002
-0.102051;0.937012;0.553223
-0.115723;0.954346;0.525146
-0.11377;0.962891;0.560791
-0.118896;0.980225;0.553223
-0.150391;1.02637;0.58374
-0.140137;1.01001;0.558105
-0.097168;0.962891;0.561523
-0.0786133;0.94458;0.562988
-0.0944824;0.953613;0.53418
-0.0983887;0.965576;0.521484
-0.103516;0.97998;0.552979
